"Object Count","Layer Name","Object Name","Object Category","Object Type","Attribute Keys","Attribute Texts","Object Keys","Object Texts"
"2214","Layer 01","","point","-7.387726306915283,105.0911560058594,-3.197698593139648"
"2215","Layer 01","","point","-6.310686588287354,105.1240615844727,-3.197698593139648"
"2216","Layer 01","","point","-5.233400821685791,105.1475677490234,-3.197698593139648"
"2217","Layer 01","","point","-4.155950546264648,105.1616744995117,-3.197698593139648"
"2218","Layer 01","","point","-3.078418254852295,105.166374206543,-3.197698593139648"
"2219","Layer 01","","point","-2.000886201858521,105.1616744995117,-3.197698593139648"
"2220","Layer 01","","point","-0.9234359264373779,105.1475677490234,-3.197698593139648"
"2221","Layer 01","","point","0.1538500785827637,105.1240615844727,-3.197698593139648"
"2222","Layer 01","","point","1.230889797210693,105.0911560058594,-3.197698593139648"
"2223","Layer 01","","point","2.307601928710938,105.0488510131836,-3.197698593139648"
"2224","Layer 01","","point","7.89804220199585,104.6775360107422,-3.197698593139648"
"2225","Layer 01","","point","13.46588134765625,104.0530014038086,-3.197698593139648"
"2226","Layer 01","","point","18.99966049194336,103.1765365600586,-3.197698593139648"
"2227","Layer 01","","point","24.48798370361328,102.0499496459961,-3.197698593139648"
"2228","Layer 01","","point","29.91955184936523,100.6755523681641,-3.197698593139648"
"2229","Layer 01","","point","31.6465950012207,100.1830444335938,-3.197698593139648"
"2230","Layer 01","","point","33.36629104614258,99.66547393798828,-3.197698593139648"
"2231","Layer 01","","point","35.07827758789062,99.12294769287109,-3.197698593139648"
"2232","Layer 01","","point","36.78219223022461,98.55558013916016,-3.197698593139648"
"2233","Layer 01","","point","38.47767639160156,97.96349334716797,-3.197698593139648"
"2234","Layer 01","","point","40.16437149047852,97.3468017578125,-3.197698593139648"
"2235","Layer 01","","point","45.36645126342773,95.26612091064453,-3.197698593139648"
"2236","Layer 01","","point","50.46879196166992,92.95159912109375,-3.197698593139648"
"2237","Layer 01","","point","55.46088409423828,90.40799713134766,-3.197698593139648"
"2238","Layer 01","","point","60.33245468139648,87.64056396484375,-3.197698593139648"
"2239","Layer 01","","point","65.07347106933594,84.65498352050781,-3.197698593139648"
"2240","Layer 01","","point","65.96942138671875,84.05633544921875,-3.197698593139648"
"2241","Layer 01","","point","66.86009979248047,83.44989013671875,-3.197698593139648"
"2242","Layer 01","","point","67.74546051025391,82.835693359375,-3.197698593139648"
"2243","Layer 01","","point","68.62542724609375,82.21379089355469,-3.197698593139648"
"2244","Layer 01","","point","69.49993133544922,81.58424377441406,-3.197698593139648"
"2245","Layer 01","","point","70.36891174316406,80.94708251953125,-3.197698593139648"
"2246","Layer 01","","point","71.2322998046875,80.30236053466797,-3.197698593139648"
"2247","Layer 01","","point","72.09002685546875,79.65013122558594,-3.197698593139648"
"2248","Layer 01","","point","72.94202423095703,78.99044036865234,-3.197698593139648"
"2249","Layer 01","","point","73.78823852539062,78.32334136962891,-3.197698593139648"
"2250","Layer 01","","point","78.09274291992188,74.73696136474609,-3.197698593139648"
"2251","Layer 01","","point","82.23013305664062,70.95900726318359,-3.197698593139648"
"2252","Layer 01","","point","86.19187927246094,66.99726104736328,-3.197698593139648"
"2253","Layer 01","","point","89.96983337402344,62.85987091064453,-3.197698593139648"
"2254","Layer 01","","point","93.55621337890625,58.55536651611328,-3.197698593139648"
"2255","Layer 01","","point","94.66393280029297,57.14179229736328,-3.197698593139648"
"2256","Layer 01","","point","95.7509765625,55.71225738525391,-3.197698593139648"
"2257","Layer 01","","point","96.81711578369141,54.26705932617188,-3.197698593139648"
"2258","Layer 01","","point","97.86212158203125,52.8065185546875,-3.197698593139648"
"2259","Layer 01","","point","98.88577270507812,51.33092498779297,-3.197698593139648"
"2260","Layer 01","","point","99.88785552978516,49.84059906005859,-3.197698593139648"
"2261","Layer 01","","point","102.8734359741211,45.09958648681641,-3.197698593139648"
"2262","Layer 01","","point","105.640869140625,40.2280158996582,-3.197698593139648"
"2263","Layer 01","","point","108.1844711303711,35.23592376708984,-3.197698593139648"
"2264","Layer 01","","point","110.4989929199219,30.13358306884766,-3.197698593139648"
"2265","Layer 01","","point","112.5796737670898,24.93150329589844,-3.197698593139648"
"2266","Layer 01","","point","113.1963653564453,23.24480819702148,-3.197698593139648"
"2267","Layer 01","","point","113.7884521484375,21.54932403564453,-3.197698593139648"
"2268","Layer 01","","point","114.3558197021484,19.84540939331055,-3.197698593139648"
"2269","Layer 01","","point","114.8983459472656,18.1334228515625,-3.197698593139648"
"2270","Layer 01","","point","115.4159164428711,16.41372680664062,-3.197698593139648"
"2271","Layer 01","","point","115.9084243774414,14.68668365478516,-3.197698593139648"
"2272","Layer 01","","point","117.2828216552734,9.255115509033203,-3.197698593139648"
"2273","Layer 01","","point","118.4094085693359,3.76679253578186,-3.197698593139648"
"2274","Layer 01","","point","119.2858734130859,-1.766986727714539,-3.197698593139648"
"2275","Layer 01","","point","119.9104080200195,-7.334826469421387,-3.197698593139648"
"2276","Layer 01","","point","120.2817230224609,-12.92526626586914,-3.197698593139648"
"2277","Layer 01","","point","120.3470077514648,-14.71997356414795,-3.197698593139648"
"2278","Layer 01","","point","120.3861846923828,-16.51543998718262,-3.197698593139648"
"2279","Layer 01","","point","-126.5560760498047,-18.31128692626953,-3.197698593139648"
"2280","Layer 01","","point","120.3838043212891,-15.25658512115479,-1.697698593139648"
"2281","Layer 01","","point","120.2704696655273,-12.2037525177002,-1.697698593139648"
"2282","Layer 01","","point","120.0816650390625,-9.154657363891602,-1.697698593139648"
"2283","Layer 01","","point","119.8175048828125,-6.111164093017578,-1.697698593139648"
"2284","Layer 01","","point","119.478141784668,-3.075135946273804,-1.697698593139648"
"2285","Layer 01","","point","119.0637893676758,-0.04843125492334366,-1.697698593139648"
"2286","Layer 01","","point","118.5746994018555,2.967098474502563,-1.697698593139648"
"2287","Layer 01","","point","118.0111694335938,5.969608306884766,-1.697698593139648"
"2288","Layer 01","","point","117.3735504150391,8.95726203918457,-1.697698593139648"
"2289","Layer 01","","point","116.6622314453125,11.9282283782959,-1.697698593139648"
"2290","Layer 01","","point","115.8776397705078,14.88069534301758,-1.697698593139648"
"2291","Layer 01","","point","115.0202560424805,17.81284713745117,-1.697698593139648"
"2292","Layer 01","","point","114.0906143188477,20.722900390625,-1.697698593139648"
"2293","Layer 01","","point","113.0892791748047,23.60906600952148,-1.697698593139648"
"2294","Layer 01","","point","112.0168685913086,26.46958160400391,-1.697698593139648"
"2295","Layer 01","","point","110.8740234375,29.30270004272461,-1.697698593139648"
"2296","Layer 01","","point","109.6614532470703,32.1066780090332,-1.697698593139648"
"2297","Layer 01","","point","108.3799057006836,34.87981033325195,-1.697698593139648"
"2298","Layer 01","","point","107.0301513671875,37.62039566040039,-1.697698593139648"
"2299","Layer 01","","point","105.6130294799805,40.32675552368164,-1.697698593139648"
"2300","Layer 01","","point","104.12939453125,42.99723815917969,-1.697698593139648"
"2301","Layer 01","","point","102.5801696777344,45.63020324707031,-1.697698593139648"
"2302","Layer 01","","point","100.9662857055664,48.22404479980469,-1.697698593139648"
"2303","Layer 01","","point","99.28874206542969,50.77717590332031,-1.697698593139648"
"2304","Layer 01","","point","97.54856109619141,53.28803253173828,-1.697698593139648"
"2305","Layer 01","","point","95.74680328369141,55.75507354736328,-1.697698593139648"
"2306","Layer 01","","point","93.88458251953125,58.17680358886719,-1.697698593139648"
"2307","Layer 01","","point","91.96302795410156,60.55172729492188,-1.697698593139648"
"2308","Layer 01","","point","89.98331451416016,62.87839508056641,-1.697698593139648"
"2309","Layer 01","","point","87.94666290283203,65.15538024902344,-1.697698593139648"
"2310","Layer 01","","point","85.85431671142578,67.38130187988281,-1.697698593139648"
"2311","Layer 01","","point","83.70755004882812,69.55477905273438,-1.697698593139648"
"2312","Layer 01","","point","81.50768280029297,71.67449951171875,-1.697698593139648"
"2313","Layer 01","","point","79.25605773925781,73.73915863037109,-1.697698593139648"
"2314","Layer 01","","point","76.95405578613281,75.74748992919922,-1.697698593139648"
"2315","Layer 01","","point","74.60307312011719,77.69827270507812,-1.697698593139648"
"2316","Layer 01","","point","72.20456695556641,79.59030914306641,-1.697698593139648"
"2317","Layer 01","","point","69.75999450683594,81.42243957519531,-1.697698593139648"
"2318","Layer 01","","point","67.27085876464844,83.19354248046875,-1.697698593139648"
"2319","Layer 01","","point","64.73867034912109,84.90253448486328,-1.697698593139648"
"2320","Layer 01","","point","62.16498184204102,86.54837799072266,-1.697698593139648"
"2321","Layer 01","","point","59.5513801574707,88.13005065917969,-1.697698593139648"
"2322","Layer 01","","point","56.89945220947266,89.64659881591797,-1.697698593139648"
"2323","Layer 01","","point","54.2108268737793,91.09709167480469,-1.697698593139648"
"2324","Layer 01","","point","51.48714447021484,92.48062896728516,-1.697698593139648"
"2325","Layer 01","","point","48.73007583618164,93.79638671875,-1.697698593139648"
"2326","Layer 01","","point","45.94130706787109,95.04354095458984,-1.697698593139648"
"2327","Layer 01","","point","43.12254333496094,96.22133636474609,-1.697698593139648"
"2328","Layer 01","","point","40.27550888061523,97.32904815673828,-1.697698593139648"
"2329","Layer 01","","point","37.40194702148438,98.36600494384766,-1.697698593139648"
"2330","Layer 01","","point","34.50361633300781,99.33156585693359,-1.697698593139648"
"2331","Layer 01","","point","31.58229064941406,100.2251434326172,-1.697698593139648"
"2332","Layer 01","","point","28.63975524902344,101.0461883544922,-1.697698593139648"
"2333","Layer 01","","point","25.67781257629395,101.7942047119141,-1.697698593139648"
"2334","Layer 01","","point","22.69827461242676,102.4687271118164,-1.697698593139648"
"2335","Layer 01","","point","19.70296478271484,103.0693511962891,-1.697698593139648"
"2336","Layer 01","","point","16.6937141418457,103.5956954956055,-1.697698593139648"
"2337","Layer 01","","point","13.67236518859863,104.0474548339844,-1.697698593139648"
"2338","Layer 01","","point","10.64076709747314,104.4243392944336,-1.697698593139648"
"2339","Layer 01","","point","7.600775241851807,104.7261276245117,-1.697698593139648"
"2340","Layer 01","","point","4.554247856140137,104.9526290893555,-1.697698593139648"
"2341","Layer 01","","point","1.503050327301025,105.1037063598633,-1.697698593139648"
"2342","Layer 01","","point","-1.550950527191162,105.1792678833008,-1.697698593139648"
"2343","Layer 01","","point","-4.605885982513428,105.1792678833008,-1.697698593139648"
"2344","Layer 01","","point","-7.659886837005615,105.1037063598633,-1.697698593139648"
"2345","Layer 01","","point","-10.71108436584473,104.9526290893555,-1.697698593139648"
"2346","Layer 01","","point","-13.75761222839355,104.7261276245117,-1.697698593139648"
"2347","Layer 01","","point","-16.79760360717773,104.4243392944336,-1.697698593139648"
"2348","Layer 01","","point","-19.82920265197754,104.0474548339844,-1.697698593139648"
"2349","Layer 01","","point","-22.85055160522461,103.5956954956055,-1.697698593139648"
"2350","Layer 01","","point","-25.85980224609375,103.0693511962891,-1.697698593139648"
"2351","Layer 01","","point","-28.85511207580566,102.4687271118164,-1.697698593139648"
"2352","Layer 01","","point","-31.83465003967285,101.7942047119141,-1.697698593139648"
"2353","Layer 01","","point","-34.79659271240234,101.0461883544922,-1.697698593139648"
"2354","Layer 01","","point","-37.73912811279297,100.2251434326172,-1.697698593139648"
"2355","Layer 01","","point","-40.66045379638672,99.33156585693359,-1.697698593139648"
"2356","Layer 01","","point","-43.55878448486328,98.36600494384766,-1.697698593139648"
"2357","Layer 01","","point","-46.43234634399414,97.32904815673828,-1.697698593139648"
"2358","Layer 01","","point","-49.27938079833984,96.22133636474609,-1.697698593139648"
"2359","Layer 01","","point","-52.09814453125,95.04354095458984,-1.697698593139648"
"2360","Layer 01","","point","-54.88691329956055,93.79638671875,-1.697698593139648"
"2361","Layer 01","","point","-57.64398193359375,92.48062896728516,-1.697698593139648"
"2362","Layer 01","","point","-60.3676643371582,91.09709167480469,-1.697698593139648"
"2363","Layer 01","","point","-63.05628967285156,89.64659881591797,-1.697698593139648"
"2364","Layer 01","","point","-65.70821380615234,88.13005065917969,-1.697698593139648"
"2365","Layer 01","","point","-68.32181549072266,86.54837799072266,-1.697698593139648"
"2366","Layer 01","","point","-70.89550018310547,84.90253448486328,-1.697698593139648"
"2367","Layer 01","","point","-73.42768859863281,83.19354248046875,-1.697698593139648"
"2368","Layer 01","","point","-75.91682434082031,81.42243957519531,-1.697698593139648"
"2369","Layer 01","","point","-78.36139678955078,79.59030914306641,-1.697698593139648"
"2370","Layer 01","","point","-80.75990295410156,77.69827270507812,-1.697698593139648"
"2371","Layer 01","","point","-83.11088562011719,75.74748992919922,-1.697698593139648"
"2372","Layer 01","","point","-85.41288757324219,73.73915863037109,-1.697698593139648"
"2373","Layer 01","","point","-87.66451263427734,71.67449951171875,-1.697698593139648"
"2374","Layer 01","","point","-89.8643798828125,69.55477905273438,-1.697698593139648"
"2375","Layer 01","","point","-92.01114654541016,67.38130187988281,-1.697698593139648"
"2376","Layer 01","","point","-94.10349273681641,65.15538024902344,-1.697698593139648"
"2377","Layer 01","","point","-96.14014434814453,62.87839508056641,-1.697698593139648"
"2378","Layer 01","","point","-98.11985778808594,60.55172729492188,-1.697698593139648"
"2379","Layer 01","","point","-100.0414123535156,58.17680358886719,-1.697698593139648"
"2380","Layer 01","","point","-101.9036331176758,55.75507354736328,-1.697698593139648"
"2381","Layer 01","","point","-103.7053909301758,53.28803253173828,-1.697698593139648"
"2382","Layer 01","","point","-105.4455718994141,50.77717590332031,-1.697698593139648"
"2383","Layer 01","","point","-107.1231155395508,48.22404479980469,-1.697698593139648"
"2384","Layer 01","","point","-108.7369995117188,45.63020324707031,-1.697698593139648"
"2385","Layer 01","","point","-110.2862243652344,42.99723815917969,-1.697698593139648"
"2386","Layer 01","","point","-111.7698593139648,40.32675552368164,-1.697698593139648"
"2387","Layer 01","","point","-113.1869812011719,37.62039566040039,-1.697698593139648"
"2388","Layer 01","","point","-114.536735534668,34.87981033325195,-1.697698593139648"
"2389","Layer 01","","point","-115.8182830810547,32.1066780090332,-1.697698593139648"
"2390","Layer 01","","point","-117.0308532714844,29.30270004272461,-1.697698593139648"
"2391","Layer 01","","point","-118.173698425293,26.46958160400391,-1.697698593139648"
"2392","Layer 01","","point","-119.2461090087891,23.60906600952148,-1.697698593139648"
"2393","Layer 01","","point","-120.247444152832,20.722900390625,-1.697698593139648"
"2394","Layer 01","","point","-121.1770858764648,17.81284713745117,-1.697698593139648"
"2395","Layer 01","","point","-122.0344696044922,14.88069534301758,-1.697698593139648"
"2396","Layer 01","","point","-122.8190612792969,11.9282283782959,-1.697698593139648"
"2397","Layer 01","","point","-123.5303802490234,8.95726203918457,-1.697698593139648"
"2398","Layer 01","","point","-124.1679992675781,5.969608306884766,-1.697698593139648"
"2399","Layer 01","","point","-124.7315292358398,2.967098474502563,-1.697698593139648"
"2400","Layer 01","","point","-125.2206192016602,-0.04843125492334366,-1.697698593139648"
"2401","Layer 01","","point","-125.6349716186523,-3.075135946273804,-1.697698593139648"
"2402","Layer 01","","point","-125.9743347167969,-6.111164093017578,-1.697698593139648"
"2403","Layer 01","","point","-126.2384948730469,-9.154657363891602,-1.697698593139648"
"2404","Layer 01","","point","-126.4272994995117,-12.2037525177002,-1.697698593139648"
"2405","Layer 01","","point","-126.5406341552734,-15.25658512115479,-1.697698593139648"
"2406","Layer 01","","point","120.3992462158203,-18.31128692626953,-3.197698593139648"
"2407","Layer 01","","point","120.4215850830078,-18.31128692626953,-1.697698593139648"
"2408","Layer 01","","point","-126.5784149169922,-18.31128692626953,-1.697698593139648"
"2409","Layer 01","","point","21.60968589782715,106.7545776367188,-3.197698593139648"
"2410","Layer 01","","point","12.08927726745605,108.2624664306641,-3.197698593139648"
"2411","Layer 01","","point","7.89804220199585,104.6775360107422,-3.197698593139648"
"2412","Layer 01","","point","13.46588134765625,104.0530014038086,-3.197698593139648"
"2413","Layer 01","","point","18.99966049194336,103.1765365600586,-3.197698593139648"
"2414","Layer 01","","point","24.48798370361328,102.0499496459961,-3.197698593139648"
"2415","Layer 01","","point","2.482151031494141,109.0466842651367,-3.197698593139648"
"2416","Layer 01","","point","2.307601928710938,105.0488510131836,-3.197698593139648"
"2417","Layer 01","","point","29.91955184936523,100.6755523681641,-3.197698593139648"
"2418","Layer 01","","point","30.98894500732422,104.5316543579102,-3.197698593139648"
"2419","Layer 01","","point","116.7900619506836,-9.809919357299805,-19.71017456054688"
"2420","Layer 01","","point","115.6461181640625,0.2685681879520416,-19.71017456054688"
"2421","Layer 01","","point","113.6860809326172,10.092529296875,-19.71017456054688"
"2422","Layer 01","","point","111.0600280761719,19.28048324584961,-19.71017456054688"
"2423","Layer 01","","point","107.7122268676758,28.23072814941406,-19.71017456054688"
"2424","Layer 01","","point","103.6638488769531,36.88667297363281,-19.71017456054688"
"2425","Layer 01","","point","98.94049072265625,45.19357299804688,-19.71017456054688"
"2426","Layer 01","","point","93.57202911376953,53.09890747070312,-19.71017456054688"
"2427","Layer 01","","point","81.03944396972656,67.50777435302734,-19.71017456054688"
"2428","Layer 01","","point","87.5924072265625,60.55268859863281,-19.71017456054688"
"2429","Layer 01","","point","73.95455932617188,73.92019653320312,-19.71017456054688"
"2430","Layer 01","","point","58.37133407592773,84.95851898193359,-19.71017456054688"
"2431","Layer 01","","point","66.38256072998047,79.74939727783203,-19.71017456054688"
"2432","Layer 01","","point","49.88147735595703,89.55888366699219,-19.71017456054688"
"2433","Layer 01","","point","40.89318084716797,93.5244140625,-19.71017456054688"
"2434","Layer 01","","point","31.61100006103516,96.74247741699219,-19.71017456054688"
"2435","Layer 01","","point","12.41468238830566,100.855354309082,-19.71017456054688"
"2436","Layer 01","","point","22.09697151184082,99.19158172607422,-19.71017456054688"
"2437","Layer 01","","point","2.20475435256958,101.7420883178711,-19.71017456054688"
"2438","Layer 01","","point","-6.769275665283203,101.8015899658203,-19.71017456054688"
"2439","Layer 01","","point","-16.82527732849121,101.0694046020508,-19.71017456054688"
"2440","Layer 01","","point","-26.81722450256348,99.49021911621094,-19.71017456054688"
"2441","Layer 01","","point","-36.10232543945312,97.23154449462891,-19.71017456054688"
"2442","Layer 01","","point","-45.17860412597656,94.24225616455078,-19.71017456054688"
"2443","Layer 01","","point","-53.98866271972656,90.54123687744141,-19.71017456054688"
"2444","Layer 01","","point","-62.4767951965332,86.15190124511719,-19.71017456054688"
"2445","Layer 01","","point","-78.27496337890625,75.42346954345703,-19.71017456054688"
"2446","Layer 01","","point","-70.58932495117188,81.10199737548828,-19.71017456054688"
"2447","Layer 01","","point","-85.48509216308594,69.15221405029297,-19.71017456054688"
"2448","Layer 01","","point","-92.17414093017578,62.32788848876953,-19.71017456054688"
"2449","Layer 01","","point","-98.29978942871094,54.99365234375,-19.71017456054688"
"2450","Layer 01","","point","-103.8233184814453,47.19587707519531,-19.71017456054688"
"2451","Layer 01","","point","-108.7098007202148,38.9838752746582,-19.71017456054688"
"2452","Layer 01","","point","-116.6180419921875,21.0521240234375,-19.71017456054688"
"2453","Layer 01","","point","-113.0232391357422,30.19500350952148,-19.71017456054688"
"2454","Layer 01","","point","-119.4540023803711,11.64615631103516,-19.71017456054688"
"2455","Layer 01","","point","-122.7834396362305,-7.755158424377441,-19.71017456054688"
"2456","Layer 01","","point","117.4224548339844,-11.02232646942139,-18.19769859313965"
"2457","Layer 01","","point","116.7625122070312,-3.759963750839233,-18.19769859313965"
"2458","Layer 01","","point","115.665283203125,3.449302911758423,-18.19769859313965"
"2459","Layer 01","","point","114.134765625,10.57916831970215,-18.19769859313965"
"2460","Layer 01","","point","112.1765594482422,17.60361480712891,-18.19769859313965"
"2461","Layer 01","","point","109.7977905273438,24.49701309204102,-18.19769859313965"
"2462","Layer 01","","point","107.0071563720703,31.23420715332031,-18.19769859313965"
"2463","Layer 01","","point","103.814826965332,37.79061508178711,-18.19769859313965"
"2464","Layer 01","","point","100.2324600219727,44.14231491088867,-18.19769859313965"
"2465","Layer 01","","point","96.27311706542969,50.26612854003906,-18.19769859313965"
"2466","Layer 01","","point","91.95125579833984,56.13970947265625,-18.19769859313965"
"2467","Layer 01","","point","87.28263854980469,61.74162292480469,-18.19769859313965"
"2468","Layer 01","","point","82.28430938720703,67.05143737792969,-18.19769859313965"
"2469","Layer 01","","point","76.97449493408203,72.04976654052734,-18.19769859313965"
"2470","Layer 01","","point","71.37258148193359,76.7183837890625,-18.19769859313965"
"2471","Layer 01","","point","65.49900054931641,81.04024505615234,-18.19769859313965"
"2472","Layer 01","","point","59.37518310546875,84.99958801269531,-18.19769859313965"
"2473","Layer 01","","point","53.02348327636719,88.58195495605469,-18.19769859313965"
"2474","Layer 01","","point","46.46707534790039,91.77428436279297,-18.19769859313965"
"2475","Layer 01","","point","39.72988128662109,94.56491851806641,-18.19769859313965"
"2476","Layer 01","","point","25.81203651428223,98.90189361572266,-18.19769859313965"
"2477","Layer 01","","point","18.68217086791992,100.4324111938477,-18.19769859313965"
"2478","Layer 01","","point","11.47290420532227,101.5296401977539,-18.19769859313965"
"2479","Layer 01","","point","4.210541725158691,102.189582824707,-18.19769859313965"
"2480","Layer 01","","point","-3.078418254852295,102.4098358154297,-18.19769859313965"
"2481","Layer 01","","point","-10.36737823486328,102.189582824707,-18.19769859313965"
"2482","Layer 01","","point","-17.62974166870117,101.5296401977539,-18.19769859313965"
"2483","Layer 01","","point","-24.83900833129883,100.4324111938477,-18.19769859313965"
"2484","Layer 01","","point","-31.96887397766113,98.90189361572266,-18.19769859313965"
"2485","Layer 01","","point","-45.88671875,94.56491851806641,-18.19769859313965"
"2486","Layer 01","","point","-52.6239128112793,91.77428436279297,-18.19769859313965"
"2487","Layer 01","","point","-59.18032073974609,88.58195495605469,-18.19769859313965"
"2488","Layer 01","","point","-65.53202056884766,84.99958801269531,-18.19769859313965"
"2489","Layer 01","","point","-71.65583038330078,81.04024505615234,-18.19769859313965"
"2490","Layer 01","","point","-77.52941131591797,76.7183837890625,-18.19769859313965"
"2491","Layer 01","","point","-83.13132476806641,72.04976654052734,-18.19769859313965"
"2492","Layer 01","","point","-88.44113922119141,67.05143737792969,-18.19769859313965"
"2493","Layer 01","","point","-93.43946838378906,61.74162292480469,-18.19769859313965"
"2494","Layer 01","","point","-98.10808563232422,56.13970947265625,-18.19769859313965"
"2495","Layer 01","","point","-102.4299468994141,50.26612854003906,-18.19769859313965"
"2496","Layer 01","","point","-106.389289855957,44.14231491088867,-18.19769859313965"
"2497","Layer 01","","point","-109.9716567993164,37.79061508178711,-18.19769859313965"
"2498","Layer 01","","point","-113.1639862060547,31.23420715332031,-18.19769859313965"
"2499","Layer 01","","point","-115.9546203613281,24.49701309204102,-18.19769859313965"
"2500","Layer 01","","point","-118.3333892822266,17.60361480712891,-18.19769859313965"
"2501","Layer 01","","point","-120.2915954589844,10.57916831970215,-18.19769859313965"
"2502","Layer 01","","point","-121.8221130371094,3.449302911758423,-18.19769859313965"
"2503","Layer 01","","point","-122.9193420410156,-3.759963750839233,-18.19769859313965"
"2504","Layer 01","","point","-123.5792846679688,-11.02232646942139,-18.19769859313965"
"2505","Layer 01","","point","45.07909774780273,91.13499450683594,-21.19769859313965"
"2506","Layer 01","","point","51.20645904541016,88.22878265380859,-21.19769859313965"
"2507","Layer 01","","point","57.15920257568359,84.97986602783203,-21.19769859313965"
"2508","Layer 01","","point","62.91818618774414,81.39870452880859,-21.19769859313965"
"2509","Layer 01","","point","-3.078418254852295,101.2614288330078,-21.19769859313965"
"2510","Layer 01","","point","76.54286193847656,70.89682006835938,-21.19769859313965"
"2511","Layer 01","","point","81.47225952148438,66.23938751220703,-21.19769859313965"
"2512","Layer 01","","point","86.12969207763672,61.30998992919922,-21.19769859313965"
"2513","Layer 01","","point","90.50016784667969,56.12447357177734,-21.19769859313965"
"2514","Layer 01","","point","100.2127380371094,41.92633438110352,-21.19769859313965"
"2515","Layer 01","","point","103.4616546630859,35.97359085083008,-21.19769859313965"
"2516","Layer 01","","point","106.3678665161133,29.84622955322266,-21.19769859313965"
"2517","Layer 01","","point","108.9220199584961,23.56396102905273,-21.19769859313965"
"2518","Layer 01","","point","113.7717590332031,7.05937385559082,-21.19769859313965"
"2519","Layer 01","","point","115.0221633911133,0.3940068781375885,-21.19769859313965"
"2520","Layer 01","","point","115.8926696777344,-6.331528663635254,-21.19769859313965"
"2521","Layer 01","","point","-122.0494995117188,-6.331528663635254,-21.19769859313965"
"2522","Layer 01","","point","-121.1789932250977,0.3940068781375885,-21.19769859313965"
"2523","Layer 01","","point","-119.9285888671875,7.05937385559082,-21.19769859313965"
"2524","Layer 01","","point","-118.3023223876953,13.64313125610352,-21.19769859313965"
"2525","Layer 01","","point","-112.5246963500977,29.84622955322266,-21.19769859313965"
"2526","Layer 01","","point","-109.6184844970703,35.97359085083008,-21.19769859313965"
"2527","Layer 01","","point","-106.3695678710938,41.92633438110352,-21.19769859313965"
"2528","Layer 01","","point","-102.7884063720703,47.68531799316406,-21.19769859313965"
"2529","Layer 01","","point","-92.28652191162109,61.30998992919922,-21.19769859313965"
"2530","Layer 01","","point","-87.62908935546875,66.23938751220703,-21.19769859313965"
"2531","Layer 01","","point","-82.69969177246094,70.89682006835938,-21.19769859313965"
"2532","Layer 01","","point","-77.51417541503906,75.26729583740234,-21.19769859313965"
"2533","Layer 01","","point","-63.3160400390625,84.97986602783203,-21.19769859313965"
"2534","Layer 01","","point","-57.36329650878906,88.22878265380859,-21.19769859313965"
"2535","Layer 01","","point","-51.23593521118164,91.13499450683594,-21.19769859313965"
"2536","Layer 01","","point","-44.95366668701172,93.68914794921875,-21.19769859313965"
"2537","Layer 01","","point","-28.4490795135498,98.53888702392578,-21.19769859313965"
"2538","Layer 01","","point","-21.78371238708496,99.78929138183594,-21.19769859313965"
"2539","Layer 01","","point","-15.05817699432373,100.659797668457,-21.19769859313965"
"2540","Layer 01","","point","-8.294106483459473,101.1476211547852,-21.19769859313965"
"2541","Layer 01","","point","2.137269973754883,101.1476211547852,-21.19769859313965"
"2542","Layer 01","","point","8.901339530944824,100.659797668457,-21.19769859313965"
"2543","Layer 01","","point","15.62687492370605,99.78929138183594,-21.19769859313965"
"2544","Layer 01","","point","22.2922420501709,98.53888702392578,-21.19769859313965"
"2545","Layer 01","","point","28.87599945068359,96.91262054443359,-21.19769859313965"
"2546","Layer 01","","point","-40.02841949462891,95.40912628173828,-21.19769859313965"
"2547","Layer 01","","point","-35.0328369140625,96.91262054443359,-21.19769859313965"
"2548","Layer 01","","point","-73.36149597167969,78.42507171630859,-21.19769859313965"
"2549","Layer 01","","point","-69.07501983642578,81.39870452880859,-21.19769859313965"
"2550","Layer 01","","point","-99.81477355957031,51.97179412841797,-21.19769859313965"
"2551","Layer 01","","point","-96.65699768066406,56.12447357177734,-21.19769859313965"
"2552","Layer 01","","point","-116.798828125,18.63871383666992,-21.19769859313965"
"2553","Layer 01","","point","-115.0788497924805,23.56396102905273,-21.19769859313965"
"2554","Layer 01","","point","-122.6511306762695,-18.31128692626953,-21.19769859313965"
"2555","Layer 01","","point","-122.5373229980469,-13.0955982208252,-21.19769859313965"
"2556","Layer 01","","point","116.3804931640625,-13.0955982208252,-21.19769859313965"
"2557","Layer 01","","point","116.4943008422852,-18.31128692626953,-21.19769859313965"
"2558","Layer 01","","point","110.6419982910156,18.63871383666992,-21.19769859313965"
"2559","Layer 01","","point","112.1454925537109,13.64313125610352,-21.19769859313965"
"2560","Layer 01","","point","93.65794372558594,51.97179412841797,-21.19769859313965"
"2561","Layer 01","","point","96.63157653808594,47.68531799316406,-21.19769859313965"
"2562","Layer 01","","point","67.20466613769531,78.42507171630859,-21.19769859313965"
"2563","Layer 01","","point","71.35734558105469,75.26729583740234,-21.19769859313965"
"2564","Layer 01","","point","33.87158203125,95.40912628173828,-21.19769859313965"
"2565","Layer 01","","point","38.79682922363281,93.68914794921875,-21.19769859313965"
"2566","Layer 01","","point","117.642707824707,-18.31128692626953,-18.19769859313965"
